time,Width,Height,Center X,Center Y,PID X,PID Y,PID Depth
1731695132.5912313,19,18,292,235,28.0,5.0,7.5
1731695132.6270018,18,18,293,235,27.0,5.0,15.0
1731695132.6598883,19,18,293,235,27.0,5.0,7.5
1731695132.6929283,19,18,294,235,26.0,5.0,7.5
1731695132.7329116,18,19,295,235,25.0,5.0,15.0
1731695132.764508,18,18,295,236,25.0,4.0,15.0
1731695132.792198,18,18,295,236,25.0,4.0,15.0
1731695132.8274581,19,19,295,236,25.0,4.0,7.5
1731695132.8598514,19,18,296,237,24.0,3.0,7.5
1731695132.8912473,19,18,296,237,24.0,3.0,7.5
1731695132.9270804,18,17,297,237,23.0,3.0,15.0
1731695132.9595811,18,17,297,237,23.0,3.0,15.0
1731695132.9912107,18,18,297,238,23.0,2.0,15.0
1731695133.0275793,18,19,297,238,23.0,2.0,15.0
1731695133.0595834,20,19,298,238,22.0,2.0,0.0
1731695133.0927598,20,19,298,238,22.0,2.0,0.0
1731695133.1277676,20,19,298,237,22.0,3.0,0.0
1731695133.1610727,19,19,298,236,22.0,4.0,7.5
1731695133.1923714,18,18,298,236,22.0,4.0,15.0
1731695133.2276769,19,17,298,234,22.0,6.0,7.5
1731695133.2599654,19,18,298,234,22.0,6.0,7.5
1731695133.2931838,19,18,298,234,22.0,6.0,7.5
1731695133.327537,18,18,299,234,21.0,6.0,15.0
1731695133.3589542,18,17,299,234,21.0,6.0,15.0
1731695133.391563,18,18,299,235,21.0,5.0,15.0
1731695133.4288664,19,18,298,235,22.0,5.0,7.5
1731695133.4597178,18,18,299,235,21.0,5.0,15.0
1731695133.491064,18,17,299,234,21.0,6.0,15.0
1731695133.527483,18,18,299,234,21.0,6.0,15.0
1731695133.5595193,18,18,299,233,21.0,7.0,15.0
1731695133.5911703,18,18,299,232,21.0,8.0,15.0
1731695133.6275296,18,18,299,231,21.0,9.0,15.0
1731695133.6590114,18,18,299,231,21.0,9.0,15.0
1731695133.691197,18,18,299,230,21.0,10.0,15.0
1731695133.7293003,19,18,298,230,22.0,10.0,7.5
1731695133.76023,18,18,299,231,21.0,9.0,15.0
1731695133.8028343,18,17,299,231,21.0,9.0,15.0
1731695133.8274255,19,18,298,232,22.0,8.0,7.5
1731695133.8592322,18,18,299,232,21.0,8.0,15.0
1731695133.89138,20,18,298,233,22.0,7.0,0.0
1731695133.9278715,18,18,297,233,23.0,7.0,15.0
1731695133.958989,18,18,297,232,23.0,8.0,15.0
1731695133.9912271,18,19,297,232,23.0,8.0,15.0
1731695134.027431,18,19,297,232,23.0,8.0,15.0
1731695134.059782,19,19,296,233,24.0,7.0,7.5
1731695134.091063,17,18,295,235,25.0,5.0,22.5
1731695134.1273062,18,18,295,236,25.0,4.0,15.0
1731695134.1590598,17,16,294,236,26.0,4.0,22.5
1731695134.1910985,16,16,294,236,26.0,4.0,30.0
1731695134.22745,18,17,293,237,27.0,3.0,15.0
1731695134.2595289,18,18,293,238,27.0,2.0,15.0
1731695134.2910867,16,17,292,237,28.0,3.0,30.0
1731695134.3274357,18,17,291,236,29.0,4.0,15.0
1731695134.359041,16,17,290,236,30.0,4.0,30.0
1731695134.391135,16,18,290,236,30.0,4.0,30.0
1731695134.4277818,16,16,290,236,30.0,4.0,30.0
1731695134.4590771,18,17,289,235,31.0,5.0,15.0
1731695134.4916344,17,17,288,235,32.0,5.0,22.5
1731695134.5275676,17,16,287,236,33.0,4.0,22.5
1731695134.5592105,17,18,287,237,33.0,3.0,22.5
1731695134.591864,18,17,287,237,33.0,3.0,15.0
1731695134.627249,16,16,288,238,32.0,2.0,30.0
1731695134.6593063,18,17,287,238,33.0,2.0,15.0
1731695134.6912572,18,18,287,238,33.0,2.0,15.0
1731695134.7276561,19,19,286,238,34.0,2.0,7.5
1731695134.7592683,20,19,286,238,34.0,2.0,0.0
1731695134.791382,18,18,285,238,35.0,2.0,15.0
1731695134.8275874,18,18,285,237,35.0,3.0,15.0
1731695134.8595035,18,19,285,236,35.0,4.0,15.0
1731695134.8912458,19,19,284,235,36.0,5.0,7.5
1731695134.9278405,20,19,284,234,36.0,6.0,0.0
1731695134.9591486,19,19,283,233,37.0,7.0,7.5
1731695134.9923093,18,19,283,231,37.0,9.0,15.0
1731695135.0299377,19,18,282,230,38.0,10.0,7.5
1731695135.0612795,20,19,282,228,38.0,12.0,0.0
1731695135.0932698,20,18,282,228,38.0,12.0,0.0
1731695135.1281278,20,19,282,227,38.0,13.0,0.0
1731695135.1614256,18,19,281,227,39.0,13.0,15.0
1731695135.1968021,18,18,281,227,39.0,13.0,15.0
1731695135.2279713,18,18,281,227,39.0,13.0,15.0
1731695135.2592373,20,19,280,227,40.0,13.0,0.0
1731695135.2952125,19,19,279,228,41.0,12.0,7.5
1731695135.3282814,18,19,279,227,41.0,13.0,15.0
1731695135.359621,20,19,278,227,42.0,13.0,0.0
1731695135.391362,18,19,277,227,43.0,13.0,15.0
1731695135.4272346,19,17,276,227,44.0,13.0,7.5
1731695135.4594727,18,18,275,228,45.0,12.0,15.0
1731695135.4911416,18,17,275,228,45.0,12.0,15.0
1731695135.5280776,20,19,274,229,46.0,11.0,0.0
1731695135.559093,19,19,273,230,47.0,10.0,7.5
1731695135.5915942,19,19,273,232,47.0,8.0,7.5
1731695135.6273012,19,19,272,233,48.0,7.0,7.5
1731695135.6597853,20,18,272,234,48.0,6.0,0.0
1731695135.691803,19,18,271,235,49.0,5.0,7.5
1731695135.7273908,19,19,270,235,50.0,5.0,7.5
1731695135.7630284,19,19,270,236,50.0,4.0,7.5
1731695135.7922146,20,18,270,237,50.0,3.0,0.0
1731695135.827408,19,19,269,237,51.0,3.0,7.5
1731695135.8590913,19,18,268,238,52.0,2.0,7.5
1731695135.891676,20,18,268,238,52.0,2.0,0.0
1731695135.927844,19,18,267,239,53.0,1.0,7.5
1731695135.9602814,20,19,267,239,53.0,1.0,0.0
1731695135.9927335,20,19,266,240,54.0,0.0,0.0
1731695136.0279312,20,19,266,241,54.0,-1.0,0.0
1731695136.0615256,18,19,265,241,55.0,-1.0,15.0
1731695136.0958717,20,18,264,242,56.0,-2.0,0.0
1731695136.1293817,20,19,264,241,56.0,-1.0,0.0
1731695136.1603732,20,18,263,241,57.0,-1.0,0.0
1731695136.1931326,20,18,262,241,58.0,-1.0,0.0
1731695136.2286887,18,17,261,240,59.0,0.0,15.0
1731695136.2601383,20,18,260,240,60.0,0.0,0.0
1731695136.296183,19,19,258,241,62.0,-1.0,7.5
1731695136.3281505,19,19,258,241,62.0,-1.0,7.5
1731695136.3594396,19,18,257,242,63.0,-2.0,7.5
1731695136.391591,18,19,257,240,63.0,0.0,15.0
1731695136.4272742,20,19,256,240,64.0,0.0,0.0
1731695136.4628243,20,18,256,240,64.0,0.0,0.0
1731695136.4913044,20,19,254,240,66.0,0.0,0.0
1731695136.527318,20,19,254,240,66.0,0.0,0.0
1731695136.5593202,20,18,254,241,66.0,-1.0,0.0
1731695136.5944803,19,20,252,242,68.0,-2.0,7.5
1731695136.6291058,20,19,252,242,68.0,-2.0,0.0
1731695136.6592097,20,20,252,243,68.0,-3.0,0.0
1731695136.691209,18,19,251,242,69.0,-2.0,15.0
1731695136.7272177,21,19,249,242,71.0,-2.0,-7.5
1731695136.7597997,19,19,248,242,72.0,-2.0,7.5
1731695136.7918062,20,19,248,242,72.0,-2.0,0.0
1731695136.827888,19,20,246,243,74.0,-3.0,7.5
1731695136.8601816,20,20,246,243,74.0,-3.0,0.0
1731695136.8917212,20,19,244,243,76.0,-3.0,0.0
1731695136.9271545,20,19,244,244,76.0,-4.0,0.0
1731695136.9596212,20,20,242,245,78.0,-5.0,0.0
1731695136.9912722,21,18,241,245,79.0,-5.0,-7.5
1731695137.0272107,21,19,240,245,80.0,-5.0,-7.5
1731695137.0600247,21,19,239,245,81.0,-5.0,-7.5
1731695137.0911498,20,20,238,245,82.0,-5.0,0.0
1731695137.1273105,20,18,238,245,82.0,-5.0,0.0
1731695137.1605155,20,18,236,246,84.0,-6.0,0.0
1731695137.191138,20,19,236,246,84.0,-6.0,0.0
1731695137.230232,20,18,234,247,86.0,-7.0,0.0
1731695137.2634528,21,19,233,247,87.0,-7.0,-7.5
1731695137.293671,22,19,233,248,87.0,-8.0,-15.0
1731695137.33244,21,19,232,248,88.0,-8.0,-7.5
1731695137.360267,20,19,232,248,88.0,-8.0,0.0
1731695137.3925529,22,20,231,249,89.0,-9.0,-15.0
1731695137.428118,20,20,230,249,90.0,-9.0,0.0
1731695137.4626842,21,20,229,249,91.0,-9.0,-7.5
1731695137.4935255,20,18,228,248,92.0,-8.0,0.0
1731695137.5270972,20,19,228,247,92.0,-7.0,0.0
1731695137.5596528,21,19,227,246,93.0,-6.0,-7.5
1731695137.5912766,22,18,227,246,93.0,-6.0,-15.0
1731695137.6273708,22,20,227,245,93.0,-5.0,-15.0
1731695137.6622567,20,20,226,244,94.0,-4.0,0.0
1731695137.6937702,20,20,226,243,94.0,-3.0,0.0
1731695137.7287533,22,19,225,241,95.0,-1.0,-15.0
1731695137.7605104,22,19,225,240,95.0,0.0,-15.0
1731695137.7923048,21,20,224,240,96.0,0.0,-7.5
1731695137.827779,22,20,225,241,95.0,-1.0,-15.0
1731695137.8602843,20,20,224,241,96.0,-1.0,0.0
1731695137.891915,22,19,223,240,97.0,0.0,-15.0
1731695137.927201,22,20,223,241,97.0,-1.0,-15.0
1731695137.9608376,22,20,223,240,97.0,0.0,-15.0
1731695137.9920943,20,20,222,239,98.0,1.0,0.0
1731695138.028793,18,15,215,237,100,3.0,15.0
1731695138.0607893,15,13,212,236,100,4.0,37.5
1731695138.0911267,16,13,212,236,100,4.0,30.0
1731695138.127717,16,13,212,236,100,4.0,30.0
1731695138.159882,16,14,212,237,100,3.0,30.0
1731695138.19222,16,13,212,237,100,3.0,30.0
1731695138.2288644,16,14,212,238,100,2.0,30.0
1731695138.26035,16,13,210,237,100,3.0,30.0
1731695138.2930036,16,13,210,237,100,3.0,30.0
1731695138.3282888,16,14,210,237,100,3.0,30.0
1731695138.3602145,16,13,210,235,100,5.0,30.0
1731695138.3920417,14,14,209,236,100,4.0,45.0
1731695138.427798,15,14,208,235,100,5.0,37.5
1731695138.4594774,16,14,208,234,100,6.0,30.0
1731695138.4912057,16,13,208,234,100,6.0,30.0
1731695138.5292645,15,14,207,235,100,5.0,37.5
1731695138.5619297,16,14,208,236,100,4.0,30.0
1731695138.5919874,15,13,206,235,100,5.0,37.5
1731695138.6274214,15,15,206,236,100,4.0,37.5
1731695138.6596045,16,14,206,236,100,4.0,30.0
1731695138.691519,16,13,206,235,100,5.0,30.0
1731695138.7306979,14,13,205,234,100,6.0,45.0
1731695138.76044,15,15,204,234,100,6.0,37.5
1731695138.791884,15,13,204,233,100,7.0,37.5
1731695138.8271027,16,13,204,232,100,8.0,30.0
1731695138.8592167,16,14,204,233,100,7.0,30.0
1731695138.8913126,14,14,203,232,100,8.0,45.0
1731695138.9285963,14,14,203,232,100,8.0,45.0
1731695138.959734,16,13,202,230,100,10.0,30.0
1731695138.9916945,21,20,209,230,100,10.0,-7.5
1731695139.0273566,20,20,210,229,100,11.0,0.0
1731695139.0592804,22,20,209,228,100,12.0,-15.0
1731695139.0911567,22,20,209,227,100,13.0,-15.0
1731695139.1276662,20,20,208,227,100,13.0,0.0
1731695139.1591117,21,20,208,228,100,12.0,-7.5
1731695139.191166,20,21,208,227,100,13.0,0.0
1731695139.2277417,22,21,207,227,100,13.0,-15.0
1731695139.2592502,20,19,206,226,100,14.0,0.0
1731695139.291799,22,21,205,226,100,14.0,-15.0
1731695139.327947,22,21,205,226,100,14.0,-15.0
1731695139.3592567,20,20,204,226,100,14.0,0.0
1731695139.392211,23,21,203,226,100,14.0,-22.5
1731695139.427981,21,20,203,227,100,13.0,-7.5
1731695139.4594212,22,20,203,228,100,12.0,-15.0
1731695139.4934242,22,20,203,229,100,11.0,-15.0
1731695139.5281668,20,20,202,228,100,12.0,0.0
1731695139.5647764,20,20,202,228,100,12.0,0.0
1731695139.5965893,20,21,202,227,100,13.0,0.0
1731695139.6279528,22,21,201,227,100,13.0,-15.0
1731695139.6595826,19,20,200,227,100,13.0,7.5
1731695139.6917224,19,19,200,226,100,14.0,7.5
1731695139.7281115,20,20,200,226,100,14.0,0.0
1731695139.7597525,18,19,201,226,100,14.0,15.0
1731695139.792572,20,20,200,227,100,13.0,0.0
1731695139.8274877,20,19,200,226,100,14.0,0.0
1731695139.8593247,20,20,200,227,100,13.0,0.0
1731695139.8923833,22,21,199,226,100,14.0,-15.0
1731695139.92941,22,19,199,226,100,14.0,-15.0
1731695139.9609954,20,20,200,227,100,13.0,0.0
1731695139.9930067,21,20,199,227,100,13.0,-7.5
1731695140.0288677,20,19,198,226,100,14.0,0.0
1731695140.0599923,20,18,198,226,100,14.0,0.0
1731695140.0926456,20,18,198,226,100,14.0,0.0
1731695140.1284347,20,19,198,226,100,14.0,0.0
1731695140.1610084,21,19,198,227,100,13.0,-7.5
1731695140.1928072,20,19,198,227,100,13.0,0.0
1731695140.2291596,20,19,198,228,100,12.0,0.0
1731695140.2601635,20,19,198,230,100,10.0,0.0
1731695140.2926118,20,19,198,230,100,10.0,0.0
1731695140.3275933,20,18,198,232,100,8.0,0.0
1731695140.3595645,20,19,198,232,100,8.0,0.0
1731695140.392058,21,18,197,233,100,7.0,-7.5
1731695140.4280207,20,19,198,233,100,7.0,0.0
1731695140.4594135,20,19,198,234,100,6.0,0.0
1731695140.4913476,21,20,198,235,100,5.0,-7.5
1731695140.533005,22,19,199,235,100,5.0,-15.0
1731695140.5613496,20,20,198,237,100,3.0,0.0
1731695140.592299,21,20,198,238,100,2.0,-7.5
1731695140.628718,22,20,199,239,100,1.0,-15.0
1731695140.6605692,22,20,199,241,100,-1.0,-15.0
1731695140.6920605,22,20,199,243,100,-3.0,-15.0
1731695140.7288902,22,19,199,243,100,-3.0,-15.0
1731695140.7612777,22,19,199,245,100,-5.0,-15.0
1731695140.7956934,21,19,199,246,100,-6.0,-7.5
1731695140.835703,22,20,199,249,100,-9.0,-15.0
1731695140.863917,22,19,201,249,100,-9.0,-15.0
1731695140.9005113,22,19,201,250,100,-10.0,-15.0
1731695140.9295404,22,20,201,251,100,-11.0,-15.0
1731695140.9595659,22,20,201,252,100,-12.0,-15.0
1731695140.9926064,20,20,202,252,100,-12.0,0.0
1731695141.0283048,22,21,201,252,100,-12.0,-15.0
1731695141.059152,23,21,201,252,100,-12.0,-22.5
1731695141.0918994,23,20,201,253,100,-13.0,-22.5
1731695141.1279402,23,21,202,252,100,-12.0,-22.5
1731695141.1591344,22,21,203,252,100,-12.0,-15.0
1731695141.1920834,22,21,203,253,100,-13.0,-15.0
1731695141.2273242,22,21,203,253,100,-13.0,-15.0
1731695141.2591116,22,21,203,253,100,-13.0,-15.0
1731695141.2922068,22,20,203,254,100,-14.0,-15.0
1731695141.328391,23,21,204,254,100,-14.0,-22.5
1731695141.3601303,23,20,204,255,100,-15.0,-22.5
1731695141.3925512,22,20,205,255,100,-15.0,-15.0
1731695141.427205,22,20,205,255,100,-15.0,-15.0
1731695141.459206,23,20,206,255,100,-15.0,-22.5
1731695141.4917538,22,20,207,255,100,-15.0,-15.0
1731695141.5271218,22,20,207,255,100,-15.0,-15.0
1731695141.563022,21,19,208,254,100,-14.0,-7.5
1731695141.5941865,23,21,208,254,100,-14.0,-22.5
1731695141.6278954,22,21,209,253,100,-13.0,-15.0
1731695141.6601393,22,20,209,252,100,-12.0,-15.0
1731695141.695055,22,21,209,251,100,-11.0,-15.0
1731695141.7279935,22,20,210,250,100,-10.0,-15.0
1731695141.7603211,22,20,211,249,100,-9.0,-15.0
1731695141.7912588,22,21,211,248,100,-8.0,-15.0
1731695141.827281,23,21,210,246,100,-6.0,-22.5
1731695141.8605103,22,20,211,246,100,-6.0,-15.0
1731695141.8912246,23,21,211,246,100,-6.0,-22.5
1731695141.92733,22,21,213,246,100,-6.0,-15.0
1731695141.959833,23,20,212,247,100,-7.0,-22.5
1731695141.991547,22,21,211,247,100,-7.0,-15.0
1731695142.0293522,23,22,212,248,100,-8.0,-22.5
1731695142.0596507,22,20,213,248,100,-8.0,-15.0
1731695142.0948298,22,19,213,247,100,-7.0,-15.0
1731695142.1272395,20,20,212,247,100,-7.0,0.0
1731695142.1603851,22,20,213,247,100,-7.0,-15.0
1731695142.191954,20,19,212,246,100,-6.0,0.0
1731695142.2275755,23,20,212,247,100,-7.0,-22.5
1731695142.2605722,23,20,213,247,100,-7.0,-22.5
1731695142.2916086,22,20,213,246,100,-6.0,-15.0
1731695142.3283696,22,21,213,246,100,-6.0,-15.0
1731695142.359191,23,21,213,246,100,-6.0,-22.5
1731695142.392905,22,19,213,246,100,-6.0,-15.0
1731695142.427771,22,20,213,247,100,-7.0,-15.0
1731695142.459254,22,22,213,247,100,-7.0,-15.0
1731695142.4915755,22,20,213,247,100,-7.0,-15.0
1731695142.5282292,22,21,213,248,100,-8.0,-15.0
1731695142.5604024,22,19,213,248,100,-8.0,-15.0
1731695142.5928643,22,19,213,248,100,-8.0,-15.0
1731695142.6276014,23,20,214,249,100,-9.0,-22.5
1731695142.6608412,22,21,215,249,100,-9.0,-15.0
1731695142.6922228,22,21,215,249,100,-9.0,-15.0
1731695142.7272,22,21,215,250,100,-10.0,-15.0
1731695142.7594962,23,21,215,251,100,-11.0,-22.5
1731695142.792208,22,21,215,251,100,-11.0,-15.0
1731695142.8271427,22,20,215,252,100,-12.0,-15.0
1731695142.8597195,24,21,216,253,100,-13.0,-30.0
1731695142.8913097,24,21,216,253,100,-13.0,-30.0
1731695142.9271715,23,21,216,254,100,-14.0,-22.5
1731695142.959649,22,20,217,255,100,-15.0,-15.0
1731695142.991691,24,21,218,255,100,-15.0,-30.0
1731695143.0273182,22,20,219,256,100,-16.0,-15.0
1731695143.059897,23,20,219,256,100,-16.0,-22.5
1731695143.0911913,23,20,220,256,100.0,-16.0,-22.5
1731695143.1273975,22,21,221,256,99.0,-16.0,-15.0
1731695143.1600125,22,21,221,256,99.0,-16.0,-15.0
1731695143.1911554,23,20,222,256,98.0,-16.0,-22.5
1731695143.2274563,22,21,223,255,97.0,-15.0,-15.0
1731695143.2609456,22,21,223,254,97.0,-14.0,-15.0
1731695143.2912474,22,20,223,254,97.0,-14.0,-15.0
1731695143.3297644,22,20,225,253,95.0,-13.0,-15.0
1731695143.3607855,22,21,225,252,95.0,-12.0,-15.0
1731695143.3924453,24,20,226,252,94.0,-12.0,-30.0
1731695143.429357,23,21,226,251,94.0,-11.0,-22.5
1731695143.4602883,22,21,227,250,93.0,-10.0,-15.0
1731695143.492162,22,21,227,249,93.0,-9.0,-15.0
1731695143.5288677,23,19,227,248,93.0,-8.0,-22.5
1731695143.5607193,23,21,228,248,92.0,-8.0,-22.5
1731695143.5921109,22,21,229,247,91.0,-7.0,-15.0
1731695143.628584,22,22,229,247,91.0,-7.0,-15.0
1731695143.659924,23,20,229,246,91.0,-6.0,-22.5
1731695143.6917553,22,20,229,246,91.0,-6.0,-15.0
1731695143.7272084,21,20,230,245,90.0,-5.0,-7.5
1731695143.7596495,22,21,231,244,89.0,-4.0,-15.0
1731695143.79126,22,20,231,244,89.0,-4.0,-15.0
1731695143.8312402,22,20,231,244,89.0,-4.0,-15.0
1731695143.8622556,23,22,231,244,89.0,-4.0,-22.5
1731695143.894403,22,21,233,243,87.0,-3.0,-15.0
1731695143.931826,22,21,233,243,87.0,-3.0,-15.0
1731695143.9627633,22,20,233,243,87.0,-3.0,-15.0
1731695143.9959025,21,20,233,243,87.0,-3.0,-7.5
1731695144.0299642,22,21,235,243,85.0,-3.0,-15.0
1731695144.063678,22,20,235,243,85.0,-3.0,-15.0
1731695144.0922751,22,20,235,243,85.0,-3.0,-15.0
1731695144.1277559,21,20,235,244,85.0,-4.0,-7.5
1731695144.1605709,21,21,236,244,84.0,-4.0,-7.5
1731695144.193041,22,20,237,244,83.0,-4.0,-15.0
1731695144.2288036,22,20,237,245,83.0,-5.0,-15.0
1731695144.2605898,22,21,237,245,83.0,-5.0,-15.0
1731695144.2941034,22,21,237,245,83.0,-5.0,-15.0
