Timestamp,CPU Usage (%)
1731695064.8692663,56.3
1731695065.0705264,35.1
1731695065.271897,34.2
1731695065.473201,35.8
1731695065.674359,38.0
1731695065.8782628,47.6
1731695066.0794785,41.6
1731695066.2807,35.1
1731695066.4819756,37.5
1731695066.6832187,39.0
1731695066.884286,35.4
1731695067.0854874,55.8
1731695067.2867641,35.5
1731695067.4880655,36.7
1731695067.689725,38.3
1731695067.890944,37.5
1731695068.092181,35.1
1731695068.2932959,35.4
1731695068.4946113,62.0
1731695068.6959264,38.0
1731695068.8971553,37.5
1731695069.098308,36.7
1731695069.2999024,35.4
1731695069.5013068,29.5
1731695069.7025971,67.9
1731695069.9037898,41.0
1731695070.105038,36.4
1731695070.3062844,35.9
1731695070.507697,36.2
1731695070.70888,56.3
1731695070.9101171,36.2
1731695071.1116877,36.4
1731695071.3128827,32.1
1731695071.5141246,36.3
1731695071.71528,35.9
1731695071.9167008,61.3
1731695072.1182377,37.0
1731695072.3192644,35.1
1731695072.520679,35.9
1731695072.7219024,37.5
1731695072.9232051,55.7
1731695073.1245358,39.0
1731695073.325788,35.9
1731695073.527105,35.5
1731695073.7282667,35.4
1731695073.9312952,55.6
1731695074.1326525,38.0
1731695074.333934,36.7
1731695074.5353024,36.7
1731695074.7365975,38.0
1731695074.9381933,43.9
1731695075.1392667,53.7
1731695075.340635,35.9
1731695075.5421145,35.9
1731695075.7432745,36.7
1731695075.9447918,35.8
1731695076.146369,53.7
1731695076.347759,33.3
1731695076.548925,35.1
1731695076.7502067,35.1
1731695076.9512556,34.6
1731695077.1522887,55.0
1731695077.3534727,38.0
1731695077.5546935,34.6
1731695077.7559378,35.1
1731695077.957241,37.5
1731695078.159184,47.5
1731695078.360235,47.5
1731695078.5614595,35.9
1731695078.7626894,37.5
1731695078.9639442,37.2
1731695079.1660028,58.0
1731695079.367315,38.0
1731695079.5688689,35.5
1731695079.7701364,36.7
1731695079.9712653,34.6
1731695080.1725955,39.2
1731695080.3741877,54.3
1731695080.575621,37.2
1731695080.7769537,35.1
1731695080.9782414,38.3
1731695081.1795516,39.0
1731695081.3809762,59.5
1731695081.5825074,36.7
1731695081.7837524,36.4
1731695081.9850235,35.9
1731695082.1862698,37.5
1731695082.3878307,40.7
1731695082.589174,48.1
1731695082.7905207,36.4
1731695082.9919097,36.3
1731695083.1932936,38.3
1731695083.3947155,39.2
1731695083.5962236,48.1
1731695083.7976089,36.7
1731695083.9988427,31.2
1731695084.2001026,38.3
1731695084.4012697,36.7
1731695084.602678,53.2
1731695084.8039596,38.0
1731695085.005174,32.1
1731695085.2062597,38.0
1731695085.407579,38.3
1731695085.6091282,55.0
1731695085.8117502,37.7
1731695086.012936,36.4
1731695086.2141817,38.0
1731695086.415606,38.0
1731695086.617411,37.0
1731695086.8188741,53.8
1731695087.0200315,35.1
1731695087.2212534,32.5
1731695087.4222615,37.0
1731695087.6234753,38.0
1731695087.8248217,55.7
1731695088.0260866,35.9
1731695088.2272828,34.2
1731695088.4285161,38.0
1731695088.6298592,35.8
1731695088.8309515,56.3
1731695089.0322733,35.9
1731695089.2332766,35.9
1731695089.4345682,36.7
1731695089.6357918,38.3
1731695089.8371105,55.7
1731695090.038294,36.7
1731695090.2395918,37.2
1731695090.440917,37.5
1731695090.6421595,39.0
1731695090.84327,42.0
1731695091.044591,50.0
1731695091.2457972,35.1
1731695091.4471686,37.5
1731695091.648277,38.0
1731695091.8492656,38.3
1731695092.0505898,39.7
1731695092.252155,52.6
1731695092.4537375,35.9
1731695092.655189,39.0
1731695092.856277,38.8
1731695093.0574985,37.5
1731695093.258862,57.0
1731695093.460193,36.4
1731695093.661519,38.8
1731695093.8627217,38.3
1731695094.0641298,38.7
1731695094.2672637,51.9
1731695094.4684901,41.0
1731695094.6697652,33.3
1731695094.8711736,38.6
1731695095.0724785,39.0
1731695095.2738369,35.9
1731695095.4751346,57.0
1731695095.6762595,36.4
1731695095.877614,39.8
1731695096.0790303,36.7
1731695096.2802286,37.0
1731695096.48147,53.2
1731695096.682688,35.9
1731695096.8839455,37.5
1731695097.0851123,36.6
1731695097.2865326,37.5
1731695097.4878678,35.1
1731695097.6892915,37.7
1731695097.8906348,55.0
1731695098.091908,36.2
1731695098.293155,38.3
1731695098.494273,35.1
1731695098.69574,37.7
1731695098.8970778,51.9
1731695099.0982537,37.5
1731695099.2996492,37.5
1731695099.5008192,35.5
1731695099.7020032,36.4
1731695099.903287,49.4
1731695100.104654,36.7
1731695100.3059492,39.0
1731695100.5072613,35.4
1731695100.7086124,37.7
1731695100.9099226,51.9
1731695101.1111352,36.7
1731695101.3125303,38.7
1731695101.5139065,35.9
1731695101.7151508,37.2
1731695101.9164941,55.7
1731695102.1177201,34.6
1731695102.3189154,38.7
1731695102.520178,38.3
1731695102.7217047,37.2
1731695102.9231975,43.0
1731695103.1248045,49.4
1731695103.3262582,37.0
1731695103.5272624,38.3
1731695103.7285237,38.0
1731695103.9297156,35.9
1731695104.131023,51.9
1731695104.3322625,40.2
1731695104.5334928,37.5
1731695104.7348695,37.2
1731695104.9361274,36.4
1731695105.1372776,57.7
1731695105.338292,43.2
1731695105.539778,38.7
1731695105.7409759,38.3
1731695105.942303,36.4
1731695106.1436248,37.2
1731695106.3448625,56.1
1731695106.5461571,39.5
1731695106.74758,38.3
1731695106.948904,35.1
1731695107.150129,36.7
1731695107.3512685,58.8
1731695107.5525112,38.0
1731695107.7536628,38.3
1731695107.9549124,36.4
1731695108.1561372,37.2
1731695108.3573143,53.2
1731695108.558614,38.3
1731695108.7602024,38.3
1731695108.9617176,35.4
1731695109.1629424,34.7
1731695109.36419,55.1
1731695109.565246,38.7
1731695109.7662668,39.8
1731695109.967499,38.0
1731695110.168761,36.4
1731695110.3702579,46.8
1731695110.5714645,48.8
1731695110.7726562,38.8
1731695110.9740937,37.5
1731695111.1752522,38.0
1731695111.3762572,37.2
1731695111.577541,54.4
1731695111.7788594,35.9
1731695111.9800773,37.8
1731695112.181271,38.8
1731695112.3826509,34.6
1731695112.5838661,56.4
1731695112.785009,36.3
1731695112.9862304,39.0
1731695113.1875646,44.3
1731695113.3887668,34.6
1731695113.59002,53.9
1731695113.791504,35.0
1731695113.992738,38.0
1731695114.1941807,40.7
1731695114.395942,34.2
1731695114.6012638,46.2
1731695114.8022838,46.8
1731695115.003519,37.2
1731695115.2049894,38.7
1731695115.406209,42.3
1731695115.6075318,36.7
1731695115.80879,62.8
1731695116.010034,41.5
1731695116.2112515,39.0
1731695116.4122782,40.3
1731695116.6138005,36.4
1731695116.8150408,57.5
1731695117.016263,39.5
1731695117.2174866,39.5
1731695117.4186652,37.5
1731695117.620026,35.1
1731695117.8211796,62.8
1731695118.0222635,40.0
1731695118.223509,38.3
1731695118.4246502,38.6
1731695118.6259217,36.4
1731695118.8273406,45.5
1731695119.0287747,53.2
1731695119.2303073,38.7
1731695119.4318447,35.4
1731695119.6332438,35.9
1731695119.8352816,51.3
1731695120.0389245,48.1
1731695120.2402177,39.5
1731695120.4415627,38.0
1731695120.642816,36.7
1731695120.8483925,48.7
1731695121.050113,47.4
1731695121.2516432,39.2
1731695121.4529083,35.4
1731695121.6541173,39.5
1731695121.8562667,56.4
1731695122.057479,40.3
1731695122.2586834,35.1
1731695122.4599738,40.0
1731695122.66118,38.7
1731695122.865271,50.0
1731695123.0666258,51.9
1731695123.2678676,35.9
1731695123.469042,38.0
1731695123.6702552,34.6
1731695123.8714828,44.3
1731695124.0732307,46.8
1731695124.275567,52.6
1731695124.4767408,37.5
1731695124.678234,40.2
1731695124.8796904,41.0
1731695125.0814106,50.6
1731695125.2827432,50.6
1731695125.4839463,35.9
1731695125.6854935,38.3
1731695125.8867562,57.5
1731695126.0881162,64.1
1731695126.289255,79.7
1731695126.4905217,61.0
1731695126.691798,63.8
1731695126.8932526,61.0
1731695127.094951,61.3
1731695127.2965257,75.3
1731695127.4977434,36.4
1731695127.6992786,51.2
1731695127.9008934,43.6
1731695128.1025348,40.0
1731695128.3037596,76.2
1731695128.5051322,39.5
1731695128.7062736,49.4
1731695128.9075236,48.2
1731695129.1088538,46.3
1731695129.310216,46.9
1731695129.5115738,66.3
1731695129.712906,72.0
1731695129.914268,48.2
1731695130.1158092,44.6
1731695130.31716,45.0
1731695130.5184684,61.3
1731695130.7212155,70.0
1731695130.9222493,48.2
1731695131.123261,48.2
1731695131.3246086,45.8
1731695131.5263581,59.5
1731695131.730567,58.2
1731695131.9317782,45.7
1731695132.1329722,47.6
1731695132.3345332,47.6
1731695132.5362637,46.2
1731695132.7372665,52.6
1731695132.9385586,64.2
1731695133.1398358,46.9
1731695133.341126,46.9
1731695133.5428112,42.5
1731695133.7440345,48.7
1731695133.9452918,64.1
1731695134.1466458,44.3
1731695134.347879,43.2
1731695134.5492709,46.3
1731695134.750277,44.2
1731695134.9516158,44.9
1731695135.1528938,71.6
1731695135.3541996,55.0
1731695135.5556355,45.0
1731695135.7568433,43.6
1731695135.9582636,44.2
1731695136.1607325,71.2
1731695136.3632712,63.8
1731695136.56506,46.3
1731695136.7662694,45.6
1731695136.9675949,44.9
1731695137.1692297,48.1
1731695137.3713195,77.8
1731695137.5734203,56.1
1731695137.7746475,43.6
1731695137.9758046,42.9
1731695138.1769834,45.6
1731695138.3782601,46.3
1731695138.5813816,61.7
1731695138.7832234,67.1
1731695138.984497,43.6
1731695139.1856678,42.9
1731695139.3869057,44.2
1731695139.5902648,65.1
1731695139.79157,64.6
1731695139.994636,44.9
1731695140.1957698,42.1
1731695140.3969712,45.6
1731695140.5981739,46.2
1731695140.7993684,54.4
1731695141.0011997,71.3
1731695141.2026079,44.3
1731695141.4040077,43.4
1731695141.6053247,46.9
1731695141.8067656,46.3
1731695142.0083098,41.8
1731695142.2101827,71.2
1731695142.4113538,52.0
1731695142.6126206,45.0
1731695142.8139555,48.1
1731695143.0152133,44.9
1731695143.216279,45.6
1731695143.4175909,71.4
1731695143.6189306,44.3
1731695143.8202283,45.6
1731695144.021551,71.2
1731695144.222784,69.1
1731695144.4256082,83.7
1731695144.6268795,75.6
1731695144.832961,72.0
1731695145.0342777,71.4
1731695145.2352993,63.8
1731695145.440357,55.0
1731695145.6435103,93.8
1731695145.8450327,67.1
1731695146.046542,76.9
1731695146.2478738,62.5
1731695146.4496663,83.7
1731695146.651244,72.2
1731695146.8526874,45.6
1731695147.0539842,45.6
1731695147.2552764,46.9
1731695147.458141,54.4
