Timestamp,CPU Usage (%)
1731698252.3982325,38.8
1731698252.599493,37.2
1731698252.8006837,57.3
1731698253.0017312,37.5
1731698253.2029903,36.7
1731698253.4042027,38.0
1731698253.6054783,35.9
1731698253.806748,53.8
1731698254.0082417,39.5
1731698254.209481,38.0
1731698254.4107525,36.7
1731698254.6121151,28.9
1731698254.8157773,48.7
1731698255.01733,41.0
1731698255.2185729,38.7
1731698255.419741,37.5
1731698255.6209862,35.4
1731698255.822166,51.9
1731698256.0235062,39.5
1731698256.2246635,39.5
1731698256.4257438,37.5
1731698256.6267364,39.5
1731698256.8279164,47.4
1731698257.029154,39.5
1731698257.230519,37.5
1731698257.4318545,38.3
1731698257.6334078,38.3
1731698257.834622,40.5
1731698258.0357683,46.2
1731698258.2367914,33.3
1731698258.4381979,36.2
1731698258.6393483,39.5
1731698258.842035,46.2
1731698259.043324,50.6
1731698259.2444978,34.2
1731698259.4457452,31.2
1731698259.6468046,37.5
1731698259.8480682,43.2
1731698260.049339,58.2
1731698260.2505467,36.7
1731698260.4517345,35.1
1731698260.6527414,35.1
1731698260.853751,36.7
1731698261.0565174,43.2
1731698261.257748,60.3
1731698261.4590468,37.5
1731698261.6601896,29.9
1731698261.8614447,38.7
1731698262.0626855,35.4
1731698262.2640712,58.8
1731698262.4654233,38.0
1731698262.6666412,36.3
1731698262.867739,34.2
1731698263.0687726,35.9
1731698263.2727342,58.5
1731698263.4738138,43.2
1731698263.6752133,38.0
1731698263.8764615,38.0
1731698264.0777352,33.8
1731698264.2791142,57.0
1731698264.4804099,35.9
1731698264.6817632,37.0
1731698264.883163,35.8
1731698265.0844748,35.5
1731698265.286018,43.0
1731698265.4874578,40.5
1731698265.6887527,39.0
1731698265.8901734,39.0
1731698266.0914342,40.2
1731698266.2926471,37.2
1731698266.4937592,34.6
1731698266.6950855,51.9
1731698266.8962684,39.0
1731698267.0974436,36.7
1731698267.2987347,38.3
1731698267.5000603,37.5
1731698267.701323,36.7
1731698267.9055562,44.7
1731698268.1067255,47.5
1731698268.3077655,39.0
1731698268.5090494,39.5
1731698268.7104158,37.5
1731698268.9116313,35.5
1731698269.1127806,35.9
1731698269.3140564,39.5
1731698269.5153039,55.0
1731698269.7166271,39.5
1731698269.9177485,37.5
1731698270.1191144,39.0
1731698270.3203647,34.7
1731698270.5217636,37.5
1731698270.723198,54.9
1731698270.9249241,35.8
1731698271.1260672,40.3
1731698271.3274968,37.7
1731698271.5286705,34.6
1731698271.729777,43.7
1731698271.930956,55.0
1731698272.1322873,33.8
1731698272.333538,42.5
1731698272.5347545,35.9
1731698272.7357497,28.9
1731698272.93706,53.7
1731698273.1383257,37.0
1731698273.3394952,39.5
1731698273.5407457,36.4
1731698273.7417545,35.1
1731698273.943021,36.4
1731698274.1442149,36.7
1731698274.345627,37.5
1731698274.546752,54.3
1731698274.7480676,36.4
1731698274.9492736,35.5
1731698275.1504695,34.2
1731698275.35165,38.7
1731698275.5527406,38.3
1731698275.7540195,39.5
1731698275.955219,35.1
1731698276.1566405,38.5
1731698276.3580945,54.4
1731698276.5605452,32.9
1731698276.761824,37.0
1731698276.9630713,40.0
1731698277.1642365,33.3
1731698277.3655124,55.7
1731698277.566806,28.2
1731698277.7680914,25.9
1731698277.9692984,36.7
1731698278.1706069,35.0
1731698278.3717546,35.4
1731698278.5729744,52.6
1731698278.7741702,36.4
1731698278.9754062,36.7
1731698279.1767454,41.0
1731698279.3777518,36.7
1731698279.5787609,51.9
1731698279.7797372,46.1
1731698279.9809523,31.3
1731698280.1821404,33.3
1731698280.3834207,45.7
1731698280.58471,47.6
1731698280.7863033,57.5
1731698280.9875724,35.5
1731698281.1888125,36.4
1731698281.3902864,38.7
1731698281.5915892,39.5
1731698281.793211,65.0
1731698281.995003,31.6
1731698282.1966777,35.1
1731698282.3981588,36.4
1731698282.5994284,37.5
1731698282.800687,40.2
1731698283.0020149,62.0
1731698283.203289,35.9
1731698283.4044938,32.9
1731698283.6057463,31.2
1731698283.8070805,40.5
1731698284.0084121,62.2
1731698284.209725,38.8
1731698284.410813,34.2
1731698284.612113,32.9
1731698284.814742,41.8
1731698285.0157685,61.2
1731698285.217061,40.2
1731698285.4183095,38.0
1731698285.619582,38.8
1731698285.8207543,35.5
1731698286.0219934,66.2
1731698286.2231507,37.2
1731698286.4244475,38.8
1731698286.625724,39.0
1731698286.826747,36.7
1731698287.0280252,71.8
1731698287.2316468,42.3
1731698287.4331396,36.7
1731698287.634522,39.5
1731698287.8357637,38.7
1731698288.0368755,63.0
1731698288.2381022,36.8
1731698288.4393828,30.3
1731698288.6405547,35.9
1731698288.841737,38.3
1731698289.042974,61.7
1731698289.2442262,37.2
1731698289.4453743,37.2
1731698289.646521,35.1
1731698289.8478403,39.5
1731698290.0490332,39.0
1731698290.2502475,61.3
1731698290.4514744,37.8
1731698290.6527479,35.5
1731698290.8540998,34.7
1731698291.0553913,35.4
1731698291.2583828,56.8
1731698291.459701,47.6
1731698291.6607525,35.8
1731698291.8617487,35.9
1731698292.063075,32.0
1731698292.264398,41.2
1731698292.4672766,67.9
1731698292.6687355,40.7
1731698292.8700938,38.0
1731698293.071255,37.2
1731698293.2724483,36.0
1731698293.473905,68.4
1731698293.6753101,43.7
1731698293.8765917,37.5
1731698294.0777578,37.5
1731698294.279093,35.4
1731698294.4806464,57.7
1731698294.6817477,54.4
1731698294.8830702,37.0
1731698295.0842943,34.6
1731698295.285589,38.3
1731698295.4868379,35.9
1731698295.6882744,60.3
1731698295.889722,51.3
1731698296.0907712,37.5
1731698296.2921965,39.5
1731698296.4934165,36.7
1731698296.6957726,44.9
1731698296.8991544,42.9
1731698297.1004887,36.2
1731698297.3017702,37.5
1731698297.503215,34.1
1731698297.7045581,39.2
1731698297.9057362,66.3
1731698298.1070948,39.7
1731698298.308262,38.7
1731698298.5095396,37.5
1731698298.7107913,37.5
1731698298.9121237,67.9
1731698299.1132598,35.5
1731698299.3145783,36.8
1731698299.5157044,38.5
1731698299.7167432,38.3
1731698299.9177458,62.5
1731698300.1189826,36.7
1731698300.3201683,34.2
1731698300.5214727,39.0
1731698300.7227888,39.7
1731698300.9267542,50.0
1731698301.1283462,64.3
1731698301.3295784,37.5
1731698301.5307412,38.0
1731698301.73173,40.8
1731698301.9330833,39.5
1731698302.134388,53.7
1731698302.3355646,37.5
1731698302.5370386,38.3
1731698302.7384562,35.9
1731698302.9400074,43.0
1731698303.141207,68.8
1731698303.3425007,45.0
1731698303.5437386,40.2
1731698303.7449577,38.7
1731698303.9463232,36.7
1731698304.1475708,60.3
1731698304.3487465,46.8
1731698304.5500743,37.2
1731698304.751322,36.7
1731698304.952583,39.5
1731698305.1537483,71.8
1731698305.355245,37.2
1731698305.5564413,42.3
1731698305.7603045,62.5
1731698305.9615767,64.2
1731698306.162736,61.0
1731698306.3667417,70.9
1731698306.5680537,67.1
1731698306.7694857,63.2
1731698306.9707184,59.5
1731698307.1717553,47.4
1731698307.373339,66.3
1731698307.5756698,59.5
1731698307.7767534,44.9
1731698307.9781182,42.3
1731698308.1800442,46.3
1731698308.3818352,63.4
1731698308.583715,56.3
1731698308.785148,48.7
1731698308.9864707,43.6
1731698309.1877122,43.6
1731698309.3891966,55.8
1731698309.59234,73.7
1731698309.7937365,48.8
1731698309.994758,46.8
1731698310.1961215,53.8
1731698310.397481,47.4
1731698310.598752,77.8
1731698310.8001466,50.6
1731698311.0013895,45.0
1731698311.2026775,54.2
1731698311.4039629,41.0
1731698311.6052027,70.9
1731698311.806382,60.8
1731698312.007642,48.2
1731698312.209203,47.6
1731698312.4108782,45.7
1731698312.6124198,65.8
1731698312.813976,61.5
1731698313.015275,42.3
1731698313.216494,44.9
1731698313.4177341,45.6
1731698313.6192427,73.4
1731698313.8205988,46.8
1731698314.0219789,44.0
1731698314.2231834,42.7
1731698314.424508,45.6
1731698314.6257012,46.9
1731698314.8270547,76.2
1731698315.0282476,43.6
1731698315.2294579,40.8
1731698315.4307117,44.3
1731698315.6320436,46.2
1731698315.8333757,72.2
1731698316.037354,49.4
1731698316.2387578,46.8
1731698316.4401605,43.4
1731698316.641335,45.0
1731698316.8426251,65.8
1731698317.043803,55.6
1731698317.2451353,46.2
1731698317.4467573,44.4
1731698317.648063,42.9
1731698317.8492732,44.3
1731698318.0504699,45.0
1731698318.252211,76.2
1731698318.4537835,43.2
1731698318.6567495,46.3
1731698318.857762,43.4
1731698319.059165,41.0
1731698319.2604606,77.8
1731698319.4617782,45.7
1731698319.66303,48.8
1731698319.8643057,45.6
1731698320.0655355,45.6
1731698320.2668571,74.1
1731698320.468469,41.8
1731698320.669735,46.2
1731698320.8710577,43.2
1731698321.0725543,47.6
1731698321.2737558,69.6
1731698321.4750564,49.4
1731698321.676384,46.9
1731698321.877568,46.9
1731698322.0787466,47.6
1731698322.2816892,56.6
1731698322.4831684,61.5
1731698322.6851401,43.0
1731698322.8874686,42.9
1731698323.0886397,47.6
1731698323.29055,54.3
1731698323.4933956,63.3
1731698323.694595,42.9
1731698323.8957746,44.3
1731698324.0967329,42.9
1731698324.2978065,48.1
1731698324.499086,61.7
1731698324.7002923,45.0
1731698324.901595,44.3
1731698325.1027503,41.3
1731698325.304093,43.4
1731698325.505265,73.7
1731698325.7066252,45.6
1731698325.9077532,45.8
1731698326.1090987,39.7
1731698326.3102663,42.9
1731698326.5117762,70.9
1731698326.714176,50.6
1731698326.9154782,45.0
1731698327.1170375,44.4
1731698327.3187687,46.2
1731698327.5205095,58.4
1731698327.7247412,77.8
1731698327.9277506,45.6
1731698328.1289408,46.9
1731698328.330101,38.0
1731698328.5313885,63.7
1731698328.732776,46.7
1731698328.9339466,43.7
1731698329.1351056,42.5
1731698329.3363242,43.6
1731698329.5376153,48.1
1731698329.7389524,70.0
1731698329.940301,45.0
1731698330.1415226,39.5
1731698330.3427298,41.3
1731698330.5439875,38.3
1731698330.74516,46.9
1731698330.9464447,70.0
1731698331.1476898,43.6
1731698331.3487434,44.2
1731698331.5497537,40.0
1731698331.7507358,48.8
1731698331.9517343,69.1
1731698332.1539714,40.7
1731698332.355291,41.8
1731698332.5580308,46.9
1731698332.759265,45.7
1731698332.960577,55.6
1731698333.1617498,51.2
1731698333.3630216,48.1
1731698333.564409,44.3
1731698333.7656262,36.0
1731698333.9667535,43.0
1731698334.1689334,56.8
1731698334.3704937,77.2
1731698334.5723052,65.8
1731698334.7735674,65.0
1731698334.974715,57.1
1731698335.175978,67.5
1731698335.377631,72.5
1731698335.5803194,83.5
1731698335.783285,67.5
1731698335.9844434,33.3
1731698336.1870544,36.4
1731698336.3918786,46.3
1731698336.593349,56.2
1731698336.795013,70.0
1731698336.996353,44.4
1731698337.1977258,44.9
1731698337.3990595,42.1
1731698337.6003368,47.4
1731698337.8014774,67.5
1731698338.0027392,44.4
1731698338.2041361,53.7
1731698338.4054904,68.7
1731698338.6067808,72.5
1731698338.8086147,77.5
1731698339.0106397,83.5
1731698339.2119832,46.9
1731698339.413433,44.3
1731698339.6145885,44.4
1731698339.8157473,51.9
1731698340.0171397,29.1
1731698340.2183583,30.4
1731698340.419574,74.7
1731698340.62079,46.9
1731698340.822711,44.3
1731698341.0248034,46.2
1731698341.22662,44.2
