Timestamp,CPU Usage (%)
1731698613.6184142,43.6
1731698613.8197498,53.2
1731698614.0212612,39.0
1731698614.2224722,36.7
1731698614.4237168,37.5
1731698614.625208,35.9
1731698614.8264549,58.2
1731698615.0276191,34.6
1731698615.228739,37.0
1731698615.4299445,37.5
1731698615.6311185,36.7
1731698615.8327296,36.7
1731698616.034647,55.8
1731698616.2360394,38.3
1731698616.43723,39.0
1731698616.6383731,37.3
1731698616.8396583,35.9
1731698617.0407348,55.1
1731698617.2421098,36.7
1731698617.4434226,38.7
1731698617.6446784,39.5
1731698617.8457313,38.3
1731698618.046769,38.8
1731698618.2481318,47.4
1731698618.449333,35.1
1731698618.6506684,33.8
1731698618.8517807,38.8
1731698619.0531545,41.0
1731698619.2544398,51.9
1731698619.4557645,37.5
1731698619.6571782,32.0
1731698619.8583238,37.5
1731698620.059513,39.5
1731698620.2607527,54.9
1731698620.462057,37.5
1731698620.6632495,38.0
1731698620.864578,34.6
1731698621.0660138,33.3
1731698621.2671618,55.7
1731698621.4685783,37.8
1731698621.67007,39.8
1731698621.8713536,32.9
1731698622.0725965,35.5
1731698622.2737968,41.8
1731698622.4750912,50.6
1731698622.6763551,40.2
1731698622.8776257,37.5
1731698623.078769,37.5
1731698623.2801907,36.4
1731698623.4815183,51.9
1731698623.6827781,37.5
1731698623.8840888,35.4
1731698624.0853984,38.0
1731698624.2867181,38.3
1731698624.488047,55.1
1731698624.6893108,33.3
1731698624.8906708,38.0
1731698625.0917597,38.3
1731698625.2929618,41.0
1731698625.4942594,36.3
1731698625.6956532,54.4
1731698625.8970788,32.5
1731698626.0983253,36.7
1731698626.2997391,37.5
1731698626.5010037,39.5
1731698626.7022192,54.9
1731698626.9036384,35.1
1731698627.1050773,32.5
1731698627.3066673,39.7
1731698627.5077524,36.7
1731698627.70875,39.0
1731698627.910005,51.3
1731698628.1112804,37.2
1731698628.312583,41.6
1731698628.5137687,38.0
1731698628.7151256,37.5
1731698628.9164593,45.1
1731698629.1177127,52.5
1731698629.3192177,43.2
1731698629.5204911,36.4
1731698629.7217803,36.4
1731698629.925073,47.5
1731698630.1263466,50.0
1731698630.3276684,39.5
1731698630.5289905,37.5
1731698630.7303526,32.1
1731698630.9316235,34.6
1731698631.133057,55.7
1731698631.3342528,37.5
1731698631.5355082,36.7
1731698631.7367442,37.0
1731698631.9377644,37.7
1731698632.139142,52.6
1731698632.3407338,36.4
1731698632.5422623,43.7
1731698632.7437794,38.3
1731698632.945024,38.0
1731698633.1464052,56.4
1731698633.347577,35.5
1731698633.548726,36.7
1731698633.75021,37.5
1731698633.951371,38.0
1731698634.1525483,48.1
1731698634.3537958,55.0
1731698634.5550418,35.1
1731698634.7563736,31.6
1731698634.9575815,35.9
1731698635.1587863,39.5
1731698635.3601956,65.0
1731698635.561388,38.0
1731698635.7625792,31.2
1731698635.9637372,33.3
1731698636.1647444,38.3
1731698636.366765,48.1
1731698636.5679913,54.9
1731698636.769172,34.2
1731698636.9704561,36.4
1731698637.1716526,34.6
1731698637.3727484,39.5
1731698637.5741363,67.5
1731698637.775364,37.2
1731698637.9767718,39.5
1731698638.178152,31.6
1731698638.3797793,32.9
1731698638.581031,64.6
1731698638.7822747,36.4
1731698638.9834619,40.5
1731698639.1846507,37.5
1731698639.386045,36.7
1731698639.5872545,66.7
1731698639.7887478,35.8
1731698639.98976,39.5
1731698640.1910532,38.3
1731698640.392346,38.0
1731698640.5935438,37.5
1731698640.7967331,51.3
1731698640.9977248,42.1
1731698641.1987576,39.0
1731698641.399735,38.8
1731698641.6007276,40.2
1731698641.8037813,47.4
1731698642.0050766,50.6
1731698642.2063072,35.5
1731698642.4074745,39.2
1731698642.6087928,39.0
1731698642.810175,42.7
1731698643.0113466,57.7
1731698643.2127717,35.1
1731698643.4143124,42.3
1731698643.6157503,32.1
1731698643.816822,43.9
1731698644.0180225,70.9
1731698644.2191772,61.0
1731698644.42041,65.4
1731698644.621621,61.8
1731698644.8233051,63.8
1731698645.024659,87.5
1731698645.2265613,60.0
1731698645.4278128,60.0
1731698645.6289957,35.1
1731698645.8305247,36.4
1731698646.032396,73.4
1731698646.2336848,42.0
1731698646.4348164,43.4
1731698646.6360269,47.0
1731698646.8372831,42.5
1731698647.0385623,68.3
1731698647.2397423,44.9
1731698647.441001,45.6
1731698647.6422231,45.6
1731698647.8434398,47.5
1731698648.04714,69.1
1731698648.248508,53.2
1731698648.4499896,43.4
1731698648.6514654,44.9
1731698648.852712,46.3
1731698649.0597417,62.4
1731698649.260765,58.2
1731698649.462779,43.6
1731698649.6642613,38.2
1731698649.865561,40.8
1731698650.0667474,58.8
1731698650.2680395,72.8
1731698650.469386,46.8
1731698650.670739,45.6
1731698650.871765,44.2
1731698651.0730453,59.5
1731698651.2763362,58.7
1731698651.4775636,45.0
1731698651.6787221,46.3
1731698651.8797553,41.6
1731698652.081039,48.7
1731698652.2822108,66.2
1731698652.4835937,44.9
1731698652.685067,46.3
1731698652.8864791,43.9
1731698653.0876746,45.6
1731698653.2888377,71.8
1731698653.4902322,44.2
1731698653.691573,44.3
1731698653.8927886,46.9
1731698654.0944178,49.4
1731698654.2957582,61.7
1731698654.4971375,44.2
1731698654.6986885,44.2
1731698654.9017496,46.8
1731698655.1058822,48.1
1731698655.307193,62.5
1731698655.508498,45.6
1731698655.7096782,41.3
1731698655.910738,42.9
1731698656.111751,45.0
1731698656.3130238,74.1
1731698656.514154,47.6
1731698656.7153974,46.3
1731698656.916593,46.3
1731698657.1179626,40.3
1731698657.3208206,64.6
1731698657.5220194,54.3
1731698657.7232559,45.7
1731698657.9244921,49.4
1731698658.1256857,42.5
1731698658.3267615,54.3
1731698658.5286546,62.0
1731698658.7297792,46.2
1731698658.9310858,46.9
1731698659.1325417,44.9
1731698659.3337588,50.6
1731698659.537985,69.1
1731698659.7392328,45.5
1731698659.9404259,44.2
1731698660.1416159,45.7
1731698660.3427374,48.8
1731698660.5440764,67.5
1731698660.745386,43.6
1731698660.9466147,44.7
1731698661.1478214,42.3
1731698661.3490636,46.3
1731698661.5502663,68.8
1731698661.7514973,41.0
1731698661.9530852,45.0
1731698662.154309,42.1
1731698662.3556786,45.0
1731698662.5573072,47.5
1731698662.7587638,69.1
1731698662.9597619,46.3
1731698663.1610649,46.2
1731698663.362421,43.4
1731698663.5637693,42.9
1731698663.7655697,64.6
1731698663.9672382,52.5
1731698664.1697462,46.3
1731698664.371275,46.8
1731698664.5724542,43.0
1731698664.7737377,58.2
1731698664.9780548,61.3
1731698665.179339,46.9
1731698665.3806295,47.6
1731698665.581952,47.6
1731698665.7834072,51.3
1731698665.9847586,77.2
1731698666.185993,44.2
1731698666.3873339,46.3
1731698666.588595,47.6
1731698666.7897465,46.9
1731698666.9910872,51.9
1731698667.1928043,65.8
1731698667.394345,44.2
1731698667.595509,46.3
1731698667.7967296,47.6
1731698667.9979978,45.0
1731698668.199341,75.9
1731698668.4026873,57.0
1731698668.6046999,46.2
1731698668.8060765,46.8
1731698669.0073552,46.3
1731698669.208538,70.7
1731698669.4097004,49.4
1731698669.611149,46.2
1731698669.8123357,46.2
1731698670.013582,45.5
1731698670.2147217,69.6
1731698670.416037,50.0
1731698670.6175375,44.2
1731698670.8187056,45.6
1731698671.0199757,43.4
1731698671.2211468,43.4
1731698671.4223864,69.6
1731698671.6236546,46.3
1731698671.8247848,45.6
1731698672.0260994,45.6
1731698672.227467,43.4
1731698672.4297876,71.8
1731698672.6312494,48.1
1731698672.832624,46.3
1731698673.0354323,48.8
1731698673.2367604,45.6
1731698673.4401152,52.5
1731698673.6413562,70.5
1731698673.8425708,47.5
1731698674.0437405,46.3
1731698674.2450056,44.4
1731698674.4462461,50.6
1731698674.6475444,68.7
1731698674.848684,69.7
1731698675.0497282,73.4
1731698675.2510238,68.4
1731698675.4522593,74.7
1731698675.6535413,92.5
1731698675.8547351,87.5
1731698676.056065,71.6
1731698676.2574844,58.0
1731698676.458752,53.8
1731698676.660051,74.1
1731698676.8615613,51.3
1731698677.0630789,43.6
1731698677.2646065,48.7
1731698677.4662871,48.1
1731698677.6679626,67.1
1731698677.869167,67.1
1731698678.0731716,72.5
1731698678.2771158,77.5
1731698678.4786022,51.9
1731698678.6799629,78.7
